"p","U:0","U:1","U:2","grad(U):0","grad(U):1","grad(U):2","grad(U):3","grad(U):4","grad(U):5","grad(U):6","grad(U):7","grad(U):8","IntegrationTime","Vorticity:0","Vorticity:1","Vorticity:2","Rotation","AngularVelocity","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
3.390924306586e-03,2.362354192883e-03,-8.072493983491e-06,0.000000000000e+00,-1.230912562460e-02,3.751143580303e-03,0.000000000000e+00,-1.721283316612e+00,1.497735735029e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.855100501620e-05,6.828748668730e-01,0.000000000000e+00,0.000000000000e+00,1.706561176047e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,1.618899870664e-03,2.994041657075e-03,0.000000000000e+00
3.390830941498e-03,2.362015191466e-03,-7.865688530728e-06,0.000000000000e+00,-1.188434474170e-02,4.029446747154e-03,0.000000000000e+00,-1.720776557922e+00,1.448450423777e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.761149153230e-05,7.055753073671e-01,0.000000000000e+00,0.000000000000e+00,1.706553041816e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,1.672526355833e-03,2.993860747665e-03,0.000000000000e+00
3.390737343580e-03,2.361690159887e-03,-7.644506695215e-06,0.000000000000e+00,-1.145125553012e-02,4.297103732824e-03,0.000000000000e+00,-1.720298528671e+00,1.397859025747e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.664707790245e-05,7.282768844022e-01,0.000000000000e+00,0.000000000000e+00,1.706559543892e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,1.726147835143e-03,2.993684727699e-03,0.000000000000e+00
3.390643978491e-03,2.361379098147e-03,-7.409526006086e-06,0.000000000000e+00,-1.100975275040e-02,4.553673788905e-03,0.000000000000e+00,-1.719848394394e+00,1.345969364047e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.565791874076e-05,7.509794782660e-01,0.000000000000e+00,0.000000000000e+00,1.706578440263e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,1.779764308594e-03,2.993513597175e-03,0.000000000000e+00
3.390550380573e-03,2.361082006246e-03,-7.161341727624e-06,0.000000000000e+00,-1.055984105915e-02,4.798764362931e-03,0.000000000000e+00,-1.719425439835e+00,1.292800810188e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.464437602612e-05,7.736829707411e-01,0.000000000000e+00,0.000000000000e+00,1.706609456642e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,1.833375892602e-03,2.993348287418e-03,0.000000000000e+00
3.390457015485e-03,2.360799582675e-03,-6.900165317347e-06,0.000000000000e+00,-1.010134536773e-02,5.031610839069e-03,0.000000000000e+00,-1.719029545784e+00,1.238341815770e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.360623693676e-05,7.963872427311e-01,0.000000000000e+00,0.000000000000e+00,1.706828134583e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,1.886982587166e-03,2.993188565597e-03,0.000000000000e+00
3.390363883227e-03,2.360533690080e-03,-6.625777587033e-06,0.000000000000e+00,-9.633876383305e-03,5.250825081021e-03,0.000000000000e+00,-1.718661308289e+00,1.182544976473e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.254259561596e-05,8.190901064291e-01,0.000000000000e+00,0.000000000000e+00,1.706868044930e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,1.940579502843e-03,2.993035130203e-03,0.000000000000e+00
3.390270750970e-03,2.360281301662e-03,-6.340224899759e-06,0.000000000000e+00,-9.158641099930e-03,5.457552615553e-03,0.000000000000e+00,-1.718317985535e+00,1.125598698854e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.145704092982e-05,8.417934932052e-01,0.000000000000e+00,0.000000000000e+00,1.706910559308e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,1.994171645492e-03,2.992887748405e-03,0.000000000000e+00
3.390177385882e-03,2.360042650253e-03,-6.044163910701e-06,0.000000000000e+00,-8.676005527377e-03,5.651564802974e-03,0.000000000000e+00,-1.717998981476e+00,1.067561190575e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.035068246187e-05,8.644972795574e-01,0.000000000000e+00,0.000000000000e+00,1.706957161153e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,2.047759015113e-03,2.992747118697e-03,0.000000000000e+00
3.390084486455e-03,2.359817503020e-03,-5.738264462707e-06,0.000000000000e+00,-8.186400867999e-03,5.832659080625e-03,0.000000000000e+00,-1.717703700066e+00,1.008497830480e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.922477167682e-05,8.872013504214e-01,0.000000000000e+00,0.000000000000e+00,1.707009316605e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,2.101341495290e-03,2.992613473907e-03,0.000000000000e+00
3.389991354197e-03,2.359608886763e-03,-5.422085905593e-06,0.000000000000e+00,-7.689507678151e-03,5.998888053000e-03,0.000000000000e+00,-1.717433094978e+00,9.483623318374e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.807842272683e-05,9.099055928097e-01,0.000000000000e+00,0.000000000000e+00,1.707199843309e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,2.154919318855e-03,2.992486581206e-03,0.000000000000e+00
3.389898454770e-03,2.359414938837e-03,-5.097386747366e-06,0.000000000000e+00,-7.186674978584e-03,6.151448469609e-03,0.000000000000e+00,-1.717185258865e+00,8.873487822711e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.691533543635e-05,9.326078738263e-01,0.000000000000e+00,0.000000000000e+00,1.707248045858e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,2.208487829193e-03,2.992367371917e-03,0.000000000000e+00
3.389805555344e-03,2.359234029427e-03,-4.765071480506e-06,0.000000000000e+00,-6.678622681648e-03,6.290599238127e-03,0.000000000000e+00,-1.716959238052e+00,8.255594410002e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.573745794303e-05,9.553100644215e-01,0.000000000000e+00,0.000000000000e+00,1.707301211810e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,2.262051682919e-03,2.992255380377e-03,0.000000000000e+00
3.389712655917e-03,2.359066624194e-03,-4.425833139976e-06,0.000000000000e+00,-6.165977567434e-03,6.416248623282e-03,0.000000000000e+00,-1.716754436493e+00,7.630801759660e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.454642915633e-05,9.780120467816e-01,0.000000000000e+00,0.000000000000e+00,1.707348287017e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,2.315611112863e-03,2.992150839418e-03,0.000000000000e+00
3.389619756490e-03,2.358915982768e-03,-4.079624432052e-06,0.000000000000e+00,-5.648950114846e-03,6.526463199407e-03,0.000000000000e+00,-1.716571688652e+00,6.999305449426e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.334262196906e-05,1.000713707657e+00,0.000000000000e+00,0.000000000000e+00,1.707485588597e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,2.369165886194e-03,2.992054447532e-03,0.000000000000e+00
3.389527089894e-03,2.358779311180e-03,-3.727907824214e-06,0.000000000000e+00,-5.128792952746e-03,6.622591987252e-03,0.000000000000e+00,-1.716409206390e+00,6.362838204950e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.212933875649e-05,1.023412980017e+00,0.000000000000e+00,0.000000000000e+00,1.707528535615e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,2.422711579129e-03,2.991965739056e-03,0.000000000000e+00
3.389434423298e-03,2.358655678108e-03,-3.371545062691e-06,0.000000000000e+00,-4.606299567968e-03,6.705086212605e-03,0.000000000000e+00,-1.716266155243e+00,5.722477566451e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.090863224817e-05,1.046111671286e+00,0.000000000000e+00,0.000000000000e+00,1.707571723414e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,2.476252615452e-03,2.991885179654e-03,0.000000000000e+00
3.389341756701e-03,2.358545316383e-03,-3.011185071955e-06,0.000000000000e+00,-4.082186613232e-03,6.773768924177e-03,0.000000000000e+00,-1.716142177582e+00,5.079152062535e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.682275958767e-06,1.068809665015e+00,0.000000000000e+00,0.000000000000e+00,1.707659664448e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,2.529789460823e-03,2.991812769324e-03,0.000000000000e+00
